order_item_id,order_id,category,product_name,brand,created_at,status,shipped_at,delivered_at,returned_at,sale_price,cost,user_id,gender,state,country
171573,118346,Pants & Capris,Womens Pullon Fashionable Ladies Relaxed Fit Pant With Pockets,5 Seasons,2024-01-10 06:06:00.000000 UTC,Complete,2024-01-12 15:40:00.000000 UTC,2024-01-17 15:03:00.000000 UTC,,14.899999618530272,7.1817997999235992,94708,F,Fujian,China
171620,118376,Intimates,American Apparel Stretch Floral Lace Low Slung Panty,American Apparel,2024-01-11 09:16:00.000000 UTC,Complete,2024-01-11 18:46:00.000000 UTC,2024-01-16 13:02:00.000000 UTC,,16.0,8.4959999900311232,94733,F,Île-de-France,France
172239,118795,Fashion Hoodies & Sweatshirts,Adidas Originals Women's Trefoil Hoody Hoodie Sweatshirt-Aqua,adidas,2024-01-15 09:50:00.000000 UTC,Complete,2024-01-15 20:50:00.000000 UTC,2024-01-18 17:58:00.000000 UTC,,54.979999542236328,26.170479821838885,95097,F,Hawaii,United States
172295,118837,Suits,Lesuit Women's Shantung Jacket Dress Suit,Lesuit,2024-01-29 11:01:00.000000 UTC,Complete,2024-01-30 08:58:00.000000 UTC,2024-02-03 01:38:00.000000 UTC,,81.2300033569336,51.012442299400881,95133,F,Kanagawa,Japan
172560,119022,Plus,Oakley Frogskin Polarized Aviator Sunglasses,Oakley,2024-01-10 05:51:00.000000 UTC,Complete,2024-01-11 16:10:00.000000 UTC,2024-01-14 15:11:00.000000 UTC,,150.0,68.400000035762787,95291,F,England,United Kingdom
172676,119096,Sweaters,Anna-Kaci S/M Fit White Blue Reindeer Snowflake Holiday Pattern L/S Sweater Top,Anna-Kaci,2024-01-06 15:22:00.000000 UTC,Complete,2024-01-08 16:47:00.000000 UTC,2024-01-11 23:30:00.000000 UTC,,28.899999618530277,13.004999806806444,95353,F,Tianjin,China
172675,119096,Jumpsuits & Rompers,Motel Winnie Jumpsuit,Motel,2024-01-06 15:22:00.000000 UTC,Complete,2024-01-08 16:47:00.000000 UTC,2024-01-11 23:30:00.000000 UTC,,78.0,42.431999981403351,95353,F,Tianjin,China
172804,119196,Leggings,Only Hearts Women's I Heart Tapestry Legging,Only Hearts,2024-01-02 17:17:00.000000 UTC,Complete,2024-01-05 04:27:00.000000 UTC,2024-01-09 21:56:00.000000 UTC,,49.900001525878906,30.788301061925296,95443,F,Xinjiang Uygur Autonomous Region,China
172927,119288,Dresses,Julian Taylor Women's Striped Ponte Dress,Julian Taylor,2024-01-07 07:29:00.000000 UTC,Complete,2024-01-09 22:17:00.000000 UTC,2024-01-13 22:21:00.000000 UTC,,48.0,20.639999985694885,95506,F,Pará,Brasil
173138,119419,Fashion Hoodies & Sweatshirts,Green Tea Womens Faux Fur Trim Hoodie,Green Tea,2024-01-24 10:52:00.000000 UTC,Complete,2024-01-26 11:03:00.000000 UTC,2024-01-28 23:26:00.000000 UTC,,34.9900016784668,17.914880863024742,95615,F,Minas Gerais,Brasil
173137,119419,Fashion Hoodies & Sweatshirts,Hurley Juniors Zapper Fleece Zip Up,Hurley,2024-01-24 10:52:00.000000 UTC,Complete,2024-01-26 11:03:00.000000 UTC,2024-01-28 23:26:00.000000 UTC,,45.0,20.565000018104911,95615,F,Minas Gerais,Brasil
173234,119496,Sleep & Lounge,Fredericks of Hollywood Illusion Gown,Frederick's of Hollywood,2024-01-06 04:34:00.000000 UTC,Complete,2024-01-08 18:13:00.000000 UTC,2024-01-08 21:33:00.000000 UTC,,42.0,26.124000057578087,95687,F,Nordrhein-Westfalen,Germany
173340,119576,Pants & Capris,Collections Etc - Classic Pleated Elastic Waist Wide Leg Pant,Samanthas Style Shoppe,2024-01-31 11:57:00.000000 UTC,Complete,2024-02-01 19:34:00.000000 UTC,2024-02-05 22:50:00.000000 UTC,,12.970000267028809,6.6665801186990734,95741,F,Tennessee,United States
173431,119644,Jumpsuits & Rompers,Stella & Jamie Womens Azan Linen Cross Back Romper,Stella & Jamie,2024-01-11 13:34:00.000000 UTC,Complete,2024-01-14 01:01:00.000000 UTC,2024-01-17 17:03:00.000000 UTC,,96.0,48.575999915599823,95796,F,Guangxi Zhuang Autonomous Region,China
173521,119709,Leggings,Beautiful Green Churidar Leggings,Ahaarya,2024-01-12 07:20:00.000000 UTC,Complete,2024-01-14 17:00:00.000000 UTC,2024-01-15 00:00:00.000000 UTC,,19.989999771118164,11.3143398633039,95840,F,Florida,United States
173995,120053,Dresses,Allegra K Ladies Long Sleeve Semi Sheer Lace Patchwork Wrap Back Dress Gray XS,Allegra K,2024-01-14 04:42:00.000000 UTC,Complete,2024-01-14 13:14:00.000000 UTC,2024-01-14 13:31:00.000000 UTC,,11.069999694824221,5.4907198413747551,96139,F,Florida,United States
173994,120053,Sleep & Lounge,White Cotton Gown/House Dress Sizes (M L XL 2X) Up2date Fashion Style#GLG12,Up2date Fashion,2024-01-14 04:42:00.000000 UTC,Complete,2024-01-14 13:14:00.000000 UTC,2024-01-14 13:31:00.000000 UTC,,12.989999771118164,8.3785498949557535,96139,F,Florida,United States
173996,120053,Intimates,Cinema Etoile Women's Molded Cup Leopard Babydoll,Cinema Etoile,2024-01-14 04:42:00.000000 UTC,Complete,2024-01-14 13:14:00.000000 UTC,2024-01-14 13:31:00.000000 UTC,,33.599998474121094,18.580799135160447,96139,F,Florida,United States
173993,120053,Blazers & Jackets,Vobaga New Womens Slim Double-breasted Collarless Puff Sleeve Suit Jacket Short Coat,Vobaga,2024-01-14 04:42:00.000000 UTC,Complete,2024-01-14 13:14:00.000000 UTC,2024-01-14 13:31:00.000000 UTC,,39.9900016784668,15.316170751157149,96139,F,Florida,United States
174106,120128,Outerwear & Coats,Ed Hardy Womens Skull Roses Puffer Jacket -Gold,Ed Hardy,2024-01-13 06:14:00.000000 UTC,Complete,2024-01-15 22:11:00.000000 UTC,2024-01-20 00:17:00.000000 UTC,,89.0,36.400999832898378,96200,F,Tokyo,Japan
174560,120427,Jeans,7 For All Mankind Women's Highwaist Skinny Jean,7 For All Mankind,2024-01-29 07:13:00.000000 UTC,Complete,2024-01-29 10:43:00.000000 UTC,2024-01-30 00:44:00.000000 UTC,,169.0,91.766999853309244,96441,F,New York,United States
175114,120814,Tops & Tees,Allegra K Long Bat Wing Sleeve Bar Striped Pullover Shirt for Women,Allegra K,2024-01-03 03:15:00.000000 UTC,Complete,2024-01-05 20:10:00.000000 UTC,2024-01-10 18:32:00.000000 UTC,,11.220000267028809,6.5412601411321756,96762,F,Sichuan,China
175115,120814,Suits,KASPER Egyptian Desert Plus Size Jacket/Pant Suit,Kasper,2024-01-03 03:15:00.000000 UTC,Complete,2024-01-05 20:10:00.000000 UTC,2024-01-10 18:32:00.000000 UTC,,159.0,88.244999952614307,96762,F,Sichuan,China
175219,120879,Socks & Hosiery,Sock It To Me OTK BLACK CABLE KNIT Womens Thigh High Socks,Sock It To Me,2024-01-11 14:17:00.000000 UTC,Complete,2024-01-11 15:11:00.000000 UTC,2024-01-13 14:39:00.000000 UTC,,15.0,6.0299999790731817,96807,F,Ohio,United States
175236,120891,Sweaters,Alfred Dunner QuIncy Market Zip Up Chenille Floral Border Sweater,Alfred Dunner,2024-01-07 18:13:00.000000 UTC,Complete,2024-01-08 07:34:00.000000 UTC,2024-01-11 13:42:00.000000 UTC,,42.9900016784668,18.399720691478549,96818,F,Bahia,Brasil
175424,121022,Intimates,Olga Women's Sheer Leaves Minimizer Bra,Olga,2024-01-24 12:51:00.000000 UTC,Complete,2024-01-26 19:21:00.000000 UTC,2024-01-30 06:44:00.000000 UTC,,35.0,17.394999982789159,96923,F,Paraíba,Brasil
175518,121092,Pants & Capris,Volcom Juniors Frochickie Matchstick Pant,Volcom,2024-01-10 00:54:00.000000 UTC,Complete,2024-01-10 04:48:00.000000 UTC,2024-01-10 20:22:00.000000 UTC,,59.450000762939446,28.892700345098227,96980,F,Saarland,Germany
175696,121219,Swim,Gottex Women's Chain Reaction Halter One Piece Swimsuit,Gottex,2024-01-06 10:27:00.000000 UTC,Complete,2024-01-06 21:43:00.000000 UTC,2024-01-09 15:48:00.000000 UTC,,188.0,78.020000357180834,97084,F,Cataluña,Spain
175903,121354,Intimates,Hanes Women's Body Creations Stretch Satin Brief Assorted,Hanes,2024-01-19 02:21:00.000000 UTC,Complete,2024-01-21 01:20:00.000000 UTC,2024-01-25 02:18:00.000000 UTC,,13.649999618530272,7.1116497973896564,97187,F,Shandong,China
175917,121363,Shorts,KUT from the Kloth Women's Double Button Bermuda,KUT from the Kloth,2024-01-30 08:15:00.000000 UTC,Complete,2024-02-01 17:50:00.000000 UTC,2024-02-04 12:43:00.000000 UTC,,58.0,27.898000035434961,97197,F,England,United Kingdom
175918,121363,Sleep & Lounge,BedHead Pajamas Women's Flannel Puppy Love Pajama Set,BedHead,2024-01-30 08:15:00.000000 UTC,Complete,2024-02-01 17:50:00.000000 UTC,2024-02-04 12:43:00.000000 UTC,,118.0,75.87400034815073,97197,F,England,United Kingdom
175920,121365,Sleep & Lounge,Karen Nueburger Women's Plus-Size Pop Long Sleeve Cardingan Long Pajama,Karen Nueburger,2024-01-05 04:17:00.000000 UTC,Complete,2024-01-05 13:08:00.000000 UTC,2024-01-09 14:50:00.000000 UTC,,72.0,44.640000075101845,97198,F,New Mexico,United States
176070,121463,Active,Calvin Klein Performance Women's Zipper Wrap,Calvin Klein Performance,2024-01-03 02:42:00.000000 UTC,Complete,2024-01-05 03:53:00.000000 UTC,2024-01-09 12:58:00.000000 UTC,,46.9900016784668,18.279110760755245,97274,F,Hauts-de-France,France
176370,121655,Intimates,Bali Women's Comfort Revolution Minimizer Underwire Bra,Bali,2024-01-11 13:58:00.000000 UTC,Complete,2024-01-14 07:13:00.000000 UTC,2024-01-14 22:37:00.000000 UTC,,36.0,20.052000001072884,97426,F,Pernambuco,Brasil
176549,121784,Intimates,Half Slip Beige18-L,Ilusion,2024-01-22 14:59:00.000000 UTC,Complete,2024-01-24 08:22:00.000000 UTC,2024-01-25 09:23:00.000000 UTC,,8.9799995422363281,4.8581797457930449,97539,F,Florida,United States
176550,121784,Sweaters,Sutton Studio Womens Cashmere Belted Wrap Sweater Petite,Sutton Studio,2024-01-22 14:59:00.000000 UTC,Complete,2024-01-24 08:22:00.000000 UTC,2024-01-25 09:23:00.000000 UTC,,139.99000549316406,67.05521241010814,97539,F,Florida,United States
176708,121899,Socks & Hosiery,Ecoland Women's Organic Cotton Liner Socks w/ Silicon Patch - 3 Pack Value,Ecoland,2024-01-29 03:37:00.000000 UTC,Complete,2024-01-31 04:02:00.000000 UTC,2024-02-03 05:21:00.000000 UTC,,24.0,8.4479999542236328,97623,F,Louisiana,United States
177130,122199,Active,Duofold Women's Expedition Weight Bottom Two Layer Thermal Pant,Duofold,2024-01-22 10:51:00.000000 UTC,Complete,2024-01-25 03:08:00.000000 UTC,2024-01-26 02:41:00.000000 UTC,,45.0,18.000000100582838,97861,F,Fujian,China
177183,122236,Tops & Tees,Allegra K Women Self Tie Knot Stand Collar Striped Autumn Shirt Black XS,Allegra K,2024-01-29 18:27:00.000000 UTC,Complete,2024-01-29 20:33:00.000000 UTC,2024-02-03 06:59:00.000000 UTC,,11.779999732971191,6.5261198356534544,97892,F,Guangdong,China
177340,122334,Socks & Hosiery,Hanes Silk Reflections Women's Plus-Size 2 Pack Knee High,Hanes,2024-01-18 08:25:00.000000 UTC,Complete,2024-01-20 02:22:00.000000 UTC,2024-01-24 08:06:00.000000 UTC,,41.1599998474121,17.410679875962138,97971,F,Florida,United States
177782,122638,Pants & Capris,Pocket Velour Pants,Styles For Less,2024-01-07 16:19:00.000000 UTC,Complete,2024-01-10 04:02:00.000000 UTC,2024-01-11 07:52:00.000000 UTC,,14.989999771118164,8.25948985959053,98217,F,Washington,United States
177783,122638,Intimates,High Waist Long Leg Butt Enhancing Shaper 504 By Vedette,Vedette,2024-01-07 16:19:00.000000 UTC,Complete,2024-01-10 04:02:00.000000 UTC,2024-01-11 07:52:00.000000 UTC,,118.58000183105467,59.527160737190542,98217,F,Washington,United States
177820,122658,Jumpsuits & Rompers,Allegra K Woman Floral Print Upper Romper Salmon Blue Color XS w Waist Strap,Allegra K,2024-01-20 07:57:00.000000 UTC,Complete,2024-01-21 08:04:00.000000 UTC,2024-01-24 12:09:00.000000 UTC,,10.979999542236328,5.9621397470167281,98231,F,Gyeonggi-do,South Korea
177819,122658,Jeans,Silver Jeans Juniors Suki 17 High Rise Bootcut Jean,Silver Jeans,2024-01-20 07:57:00.000000 UTC,Complete,2024-01-21 08:04:00.000000 UTC,2024-01-24 12:09:00.000000 UTC,,85.0,45.899999924004078,98231,F,Gyeonggi-do,South Korea
178010,122798,Swim,Sassy Sarongs Geometric Print Swimsuit Sarong Cover Up,Sassy,2024-01-09 10:19:00.000000 UTC,Complete,2024-01-09 23:37:00.000000 UTC,2024-01-11 17:14:00.000000 UTC,,7.9899997711181632,3.14805991982162,98353,F,Arizona,United States
178158,122902,Pants & Capris,Collections Etc - Crochet Lace Trim Capri Pant,Samanthas Style Shoppe,2024-01-18 10:35:00.000000 UTC,Complete,2024-01-20 06:06:00.000000 UTC,2024-01-21 02:07:00.000000 UTC,,9.9700002670288086,5.57323013426408,98425,F,Tokyo,Japan
178161,122905,Outerwear & Coats,Collections Etc - Fitted Womens Faux Leather Blazer,Samanthas Style Shoppe,2024-01-24 10:35:00.000000 UTC,Complete,2024-01-25 03:04:00.000000 UTC,2024-01-26 19:55:00.000000 UTC,,26.969999313354489,12.59498968415916,98425,F,Tokyo,Japan
178177,122914,Active,Smartwool Women's Rose Water Tights,SmartWool,2024-01-22 05:48:00.000000 UTC,Complete,2024-01-23 05:20:00.000000 UTC,2024-01-27 05:51:00.000000 UTC,,46.950000762939446,22.066500477515163,98431,F,New York,United States
178362,123052,Intimates,Under Moments 24 Inch Half Slip 1817 (1 Extra Large Beige),Under Moments,2024-01-28 18:35:00.000000 UTC,Complete,2024-01-29 00:07:00.000000 UTC,2024-01-30 10:01:00.000000 UTC,,10.0,5.0,98545,F,Guangdong,China
178416,123092,Leggings,Black Lace Bottom Footless Tights Capri Leggings,Luxury Divas,2024-01-12 10:54:00.000000 UTC,Complete,2024-01-13 13:18:00.000000 UTC,2024-01-16 20:06:00.000000 UTC,,9.9899997711181641,5.584409875627756,98585,F,Zhejiang,China
178666,123263,Plus,Gold Toe Women's 6 Pack Turn Cuff,Gold Toe,2024-01-21 13:49:00.000000 UTC,Complete,2024-01-22 00:43:00.000000 UTC,2024-01-24 11:47:00.000000 UTC,,15.0,7.5600000028498462,98724,F,Shandong,China
178674,123270,Intimates,Super Full Cotton 6 Bone Hoop Skirt Slip (160DSXFC),BridalPetticoat,2024-01-20 08:24:00.000000 UTC,Complete,2024-01-22 17:43:00.000000 UTC,2024-01-25 19:22:00.000000 UTC,,53.950000762939446,28.86325036596693,98730,F,Florida,United States
178901,123425,Maternity,Bellybra Maternity Support Tank,BellyBra,2024-01-25 12:46:00.000000 UTC,Complete,2024-01-27 05:25:00.000000 UTC,2024-01-30 18:18:00.000000 UTC,,42.950000762939446,17.2659004167825,98848,F,Chungcheongnam-do,South Korea
179475,123840,Intimates,Intimo Women's Silk Chemise & Thong Set - 35005,Intimo,2024-01-25 13:33:00.000000 UTC,Complete,2024-01-27 21:00:00.000000 UTC,2024-01-29 11:52:00.000000 UTC,,36.799999237060554,17.958399623847008,99194,F,Minas Gerais,Brasil
179635,123961,Socks & Hosiery,Harmonie Womens Solid Legwarmer,Harmonie,2024-01-29 17:12:00.000000 UTC,Complete,2024-01-30 20:20:00.000000 UTC,2024-02-04 08:19:00.000000 UTC,,11.0,4.7629999816417694,99293,F,Fujian,China
179634,123961,Jeans,Lee Women's Plus-Size Perfect Fit Gisele Straight Leg Jean,Lee,2024-01-29 17:12:00.000000 UTC,Complete,2024-01-30 20:20:00.000000 UTC,2024-02-04 08:19:00.000000 UTC,,34.900001525878906,18.18290078510195,99293,F,Fujian,China
179734,124026,Jeans,Not Your Daughter's Jeans Women's Marilyn Straight Leg Embellished Back Pocket Jean,Not Your Daughter's Jeans,2024-01-10 17:59:00.000000 UTC,Complete,2024-01-11 05:27:00.000000 UTC,2024-01-16 04:38:00.000000 UTC,,67.5,36.989999965298921,99351,F,Guangdong,China
180013,124225,Accessories,Cable Knit Leg Warmer/Thigh High with Soft Cozy Microfiber Top,Angelina,2024-01-09 00:53:00.000000 UTC,Complete,2024-01-10 16:20:00.000000 UTC,2024-01-14 12:45:00.000000 UTC,,6.9899997711181641,2.7610498999569568,99500,F,São Paulo,Brasil
180056,124254,Active,HANES Sport Women's Low Cut Socks - 6 Pairs - 415/6,Hanes,2024-01-30 01:16:00.000000 UTC,Complete,2024-02-01 02:09:00.000000 UTC,2024-02-04 04:44:00.000000 UTC,,10.380000114440918,3.8613600568020345,99519,F,Santa Catarina,Brasil
180092,124282,Dresses,Wrapper Sequin Bodice Halter Dress,Wrapper,2024-01-17 06:09:00.000000 UTC,Complete,2024-01-19 12:57:00.000000 UTC,2024-01-24 00:40:00.000000 UTC,,25.0,11.174999980721624,99533,F,Henan,China
180124,124306,Socks & Hosiery,Capelli New York Mixed Ribbed and Cable Sweater Knit Footless Tigh Immortal Ivory Small / Medium,Capelli New York,2024-01-18 16:51:00.000000 UTC,Complete,2024-01-19 00:19:00.000000 UTC,2024-01-23 03:50:00.000000 UTC,,14.949999809265137,5.905249904053286,99554,F,Pará,Brasil
180138,124318,Sleep & Lounge,Women's 100% Cotton Jersey Smocked Striped Top/Capri Set - Colors Available,Nvie Designs,2024-01-15 12:18:00.000000 UTC,Complete,2024-01-16 01:33:00.000000 UTC,2024-01-19 09:12:00.000000 UTC,,14.989999771118164,9.3237798781853911,99562,F,Occitanie,France
180151,124328,Swim,Kenneth Cole Women's Nouveau Bandeau Mio,Kenneth Cole,2024-01-16 16:48:00.000000 UTC,Complete,2024-01-17 10:58:00.000000 UTC,2024-01-20 12:11:00.000000 UTC,,107.0,46.224000202491879,99568,F,Virginia,United States
180829,124794,Leggings,ililily Faux Snakeskin Leather Leggings Liquid Metallic Patched Full length Stretch Skinny Pants (leggings-006),ililily,2024-01-19 14:44:00.000000 UTC,Complete,2024-01-21 22:45:00.000000 UTC,2024-01-25 21:01:00.000000 UTC,,18.989999771118164,11.640869893086254,99926,F,Ohio,United States
180940,124871,Accessories,All Black Square Geometric Wayfarer Clear Lens Eye Glasses,ALL BLACK,2024-01-26 10:28:00.000000 UTC,Complete,2024-01-27 10:51:00.000000 UTC,2024-01-28 04:34:00.000000 UTC,,9.8999996185302717,4.4351998184800152,99981,F,Colorado,United States
125,85,Sleep & Lounge,World of Disney Women's Nighshirt One Size,Disney,2024-01-01 03:41:00.000000 UTC,Processing,,,,26.0,15.99000003002584,62,F,California,United States
124,85,Intimates,Hanky Panky Silver Box Signature Lace Low Rise Thong 5-Pack One Size Malaysian Holiday,Hanky Panky,2024-01-01 03:41:00.000000 UTC,Processing,,,,88.949996948242173,49.545148302821815,62,F,California,United States
323,223,Leggings,Yummie Tummie Rhiannon Rib Legging - Black - Large,Yummie Tummie,2024-01-16 07:36:00.000000 UTC,Processing,,,,78.0,44.382000155746937,180,F,Shaanxi,China
1010,692,Sweaters,Patty Women Trendy Asym Hem Long Slevee Ribbed Jumper Cardigan,Patty,2024-01-10 11:22:00.000000 UTC,Processing,,,,41.979999542236328,17.967439777804017,551,F,Rio de Janeiro,Brasil
1462,990,Jeans,Cotton Denim Slacks - Pull On Style with Elastic Waist For Dressing Ease - Wide Range of Sizes,Kovac Industries,2024-01-24 01:08:00.000000 UTC,Processing,,,,40.0,19.640000015497208,787,F,Provence-Alpes-Côte d'Azur,France
1561,1055,Socks & Hosiery,Smartwool Women's Flowering Around Socks,SmartWool,2024-01-30 03:44:00.000000 UTC,Processing,,,,15.539999961853027,6.5267999538749457,834,F,Andalucía,Spain
1649,1115,Maternity,Motherhood Maternity: Secret Fit Belly(r) Twill Boot Cut Maternity Pants,Motherhood Maternity,2024-01-21 06:08:00.000000 UTC,Processing,,,,26.979999542236328,10.576159845482708,880,F,Bretagne,France
1650,1116,Tops & Tees,YogaColors Fine Jersey Short Sleeve Crystal Crew Neck T-Shirt Dress RSA2314,YogaColors,2024-01-02 06:08:00.000000 UTC,Processing,,,,11.989999771118164,6.5345498631995165,880,F,Bretagne,France
1802,1213,Plus,Coal Women's The Leila,Coal,2024-01-18 17:36:00.000000 UTC,Processing,,,,32.0,16.896000027656555,949,F,Kansas,United States
1801,1213,Dresses,FUNFASH SLIMMING BLACK EMPIRE WAIST COCKTAIL CRUISE DRESS Plus Size Made in USA,Funfash,2024-01-18 17:36:00.000000 UTC,Processing,,,,44.9900016784668,21.010330791888837,949,F,Kansas,United States
1906,1284,Plus,Maidenform Women's Fun Microfiber Fashion Hipster,Maidenform,2024-01-24 10:02:00.000000 UTC,Processing,,,,10.0,4.9599999981001019,997,F,Rio Grande do Sul,Brasil
1909,1286,Maternity,Women's Lauren Kiyomi Sleeveless Front Ruffle Mini Dress/Tunic (Maternity),Lauren Kiyomi,2024-01-13 00:18:00.000000 UTC,Processing,,,,84.0,34.0200001001358,999,F,Jiangsu,China
2290,1533,Skirts,Purpura Erizo Womens Elegant Fitted Purple Lace Pencil Skirt,Purpura Erizo,2024-01-02 04:32:00.000000 UTC,Processing,,,,39.9900016784668,14.396400580412148,1195,F,Heilongjiang,China
2291,1533,Accessories,Karakoram Design 100% Pashmina Shawl Scarf Wrap Stole Throw,Pashmina,2024-01-02 04:32:00.000000 UTC,Processing,,,,45.9900016784668,19.039860646228639,1195,F,Heilongjiang,China
2330,1556,Intimates,Totally Backless & Strapless Bra W/adhesive Clear Wing,Fullness,2024-01-09 04:50:00.000000 UTC,Processing,,,,21.75,10.744500019121917,1210,F,North Carolina,United States
2371,1587,Maternity,Mommy Paradise Maternity Denim 3815,Mommy Paradise,2024-01-14 04:24:00.000000 UTC,Processing,,,,25.989999771118164,12.709109889625909,1240,F,California,United States
2564,1713,Blazers & Jackets,Allegra K Woman Short Sleeve Shoulder Pads Semi Sheer Blazer Coat Black XS,Allegra K,2024-01-14 05:58:00.000000 UTC,Processing,,,,11.380000114440918,4.7340800604951374,1340,F,Henan,China
2565,1713,Intimates,Classic 18 Inch Half Slip with Slit (32 Beige),Under Moments,2024-01-14 05:58:00.000000 UTC,Processing,,,,11.979999542236328,6.02593975332141,1340,F,Henan,China
2566,1713,Intimates,FULL FLOWER GIRL PETTICOAT SLIP SKIRT (207DS),BridalPetticoat,2024-01-14 05:58:00.000000 UTC,Processing,,,,24.950000762939453,13.273400391523634,1340,F,Henan,China
2567,1713,Shorts,O'Neill Juniors Keeper Shorts,O'Neill,2024-01-14 05:58:00.000000 UTC,Processing,,,,42.0,22.428000077605247,1340,F,Henan,China
3369,2258,Dresses,Anne Klein Women's Petite V-Neck Dress,Anne Klein,2024-01-05 18:15:00.000000 UTC,Processing,,,,106.6999969482422,47.908298545195073,1751,F,Gyeonggi-do,South Korea
3383,2265,Skirts,Ex Officio Women's Storm Logic Coat,Orvis,2024-01-27 04:34:00.000000 UTC,Processing,,,,189.0,72.575999574735761,1758,F,California,United States
3600,2414,Outerwear & Coats,Horny Toad Women's Treat Fleece,Horny Toad,2024-01-24 08:33:00.000000 UTC,Processing,,,,85.0,36.039999891072512,1886,F,Heilongjiang,China
3817,2557,Sleep & Lounge,Dreams and Company Plus Size Printed Pajama Pants Dreams & Co,DREAMS,2024-01-27 02:08:00.000000 UTC,Processing,,,,17.989999771118164,10.128369889368416,1988,F,Flanders,Belgium
4202,2829,Maternity,bravado original nursing bra blush medium,Bravado! Designs,2024-01-19 10:20:00.000000 UTC,Processing,,,,31.5,14.836500026285648,2201,F,Ohio,United States
4201,2829,Jeans,Not Your Daughter's Jeans Women's Sarah Boot Leg Jean,Not Your Daughter's Jeans,2024-01-19 10:20:00.000000 UTC,Processing,,,,120.0,68.399999812245369,2201,F,Ohio,United States
4332,2922,Sweaters,D.E.P.T. Women's Cozy Pullover Sweater,D.E.P.T.,2024-01-30 15:37:00.000000 UTC,Processing,,,,50.459999084472656,24.523559439259174,2271,F,Florida,United States
4348,2933,Socks & Hosiery,Danskin Women's Shimmery Footed Tight,Danskin,2024-01-05 15:20:00.000000 UTC,Processing,,,,9.0,3.2760000005364418,2277,F,District of Columbia,United States
4454,3009,Maternity,NOM Women's Maternity Aurora Maxi Dress,NOM,2024-01-30 18:18:00.000000 UTC,Processing,,,,99.0,46.728000283241272,2334,F,Hunan,China
4810,3260,Tops & Tees,Allegra K Ladies Self Tie Bow Stand Collar Stripes Shirt Black White S,Allegra K,2024-01-23 15:27:00.000000 UTC,Processing,,,,11.3100004196167,6.5598002231538288,2538,F,Georgia,United States
5001,3405,Jeans,Not Your Daughter's Jeans Women's Marilyn Straight Leg Jean,Not Your Daughter's Jeans,2024-01-01 15:56:00.000000 UTC,Processing,,,,110.0,61.15999998524785,2655,F,Guangdong,China
5078,3461,Tops & Tees,Allegra K Women Knitting Half Bat Wing Sleeve Tunic Shirt Coffee S,Allegra K,2024-01-29 01:50:00.000000 UTC,Processing,,,,12.109999656677246,6.8300397924259677,2706,F,Queensland,Australia
5254,3578,Maternity,A Pea in the Pod: Elbow Sleeve Scoop Neck Side Ruched Maternity T Shirt,A Pea in the Pod,2024-01-29 12:31:00.000000 UTC,Processing,,,,49.5,23.760000022128224,2795,F,Shandong,China
5255,3578,Jeans,7 For All Mankind Women's Slim Straight Leg Jean in Los Angeles Dark,7 For All Mankind,2024-01-29 12:31:00.000000 UTC,Processing,,,,169.0,83.485999833792448,2795,F,Shandong,China
5719,3905,Skirts,Charcoal Fold-Over Maxi Jersey Skirt,FineBrandShop,2024-01-19 12:30:00.000000 UTC,Processing,,,,24.899999618530277,9.7358998233884559,3020,F,Daegu Metropolitan City,South Korea
5718,3905,Blazers & Jackets,Pendleton Women's Petite Wild Card Jacket,Pendleton,2024-01-19 12:30:00.000000 UTC,Processing,,,,178.0,73.692000806331635,3020,F,Daegu Metropolitan City,South Korea
6126,4198,Maternity,Motherhood Maternity: All Over Lace Cami,Motherhood Maternity,2024-01-21 10:11:00.000000 UTC,Processing,,,,16.979999542236328,7.6749598176339262,3271,F,Seoul,South Korea
6528,4454,Sweaters,Eddie Bauer Cowl-Neck Cable Sweater,Eddie Bauer,2024-01-06 10:07:00.000000 UTC,Processing,,,,69.949996948242188,28.329748586840932,3481,F,Indiana,United States
6570,4482,Plus,Wool Beret - Black W08S63E,DPC/Scalar,2024-01-08 02:21:00.000000 UTC,Processing,,,,9.9600000381469727,5.4182400183773041,3504,F,Seoul,South Korea
6569,4482,Intimates,Sexy One-piece Bikini Set-Pink,SEX NIGHT,2024-01-08 02:21:00.000000 UTC,Processing,,,,21.0,11.150999986915847,3504,F,Seoul,South Korea
7635,5196,Blazers & Jackets,Calvin Klein Women's Fitted Jacket,Calvin Klein,2024-01-22 03:28:00.000000 UTC,Processing,,,,119.5,44.454000275116414,4086,F,Hunan,China
7759,5280,Sleep & Lounge,Casual Moments Womens 50 Inch Shawl Collar Leopard Wrap,Casual Moments,2024-01-22 01:21:00.000000 UTC,Processing,,,,69.0,44.781000014394522,4149,F,Texas,United States
7799,5311,Outerwear & Coats,Royal Blue Ladies Packable Nylon Down Hooded Jacket (carry pouch incl),FineBrandShop,2024-01-21 04:10:00.000000 UTC,Processing,,,,42.900001525878906,20.634900680249928,4172,F,Liaoning,China
7900,5386,Maternity,Motherhood Maternity: Long Sleeve V-neck Maternity T Shirt,Motherhood Maternity,2024-01-24 10:59:00.000000 UTC,Processing,,,,14.979999542236328,7.0405997948959467,4233,F,Hubei,China
